,x,y,z,n,r,p,r,n+p
344,254.0550697,6.25,-149.7283357,0.0149851,0.0754463,0.099,0.070121,0.1139851
344,239.6929408,6.25,-157.7410265,0.0156582,0.0741341,0.121,0.0780368,0.1366582
344,224.363735,6.25,-163.6983258,0.0183533,0.0698798,0.143,0.0801647,0.1613533
344,208.35989,6.25,-167.4865852,0.0199299,0.0630158,0.165,0.101561,0.1849299
344,191.9867136,6.25,-169.0335355,0.022436,0.0646444,0.187,0.106637,0.209436
344,175.5565591,6.25,-168.3096654,0.0275436,0.0568718,0.209,0.13014,0.2365436
344,158.6588244,6.25,-165.1404191,0.0294352,0.0554362,0.232,0.134365,0.2614352
344,143.0830042,6.25,-159.8614242,0.0301486,0.0530591,0.254,0.134204,0.2841486
344,128.3831493,6.25,-152.4865867,0.0228492,0.0540694,0.276,0.143304,0.2988492
344,114.839691,6.25,-143.1565973,0.0224465,0.0521548,0.298,0.133766,0.3204465
344,102.711,6.25,-132.0494456,0.0203437,0.0526608,0.32,0.136517,0.3403437
344,92.22845711,6.25,-119.3770245,0.0206355,0.0545678,0.342,0.144537,0.3626355
344,83.59203929,6.25,-105.3810876,0.0199623,0.0561878,0.364,0.132509,0.3839623
344,76.9665048,6.25,-90.32863741,0.0187171,0.0549856,0.386,0.136227,0.4047171
344,72.47824995,6.25,-74.50683183,0.0165507,0.0536089,0.408,0.137885,0.4245507
344,70.21289784,6.25,-58.21750579,0.0135264,0.0532164,0.43,0.108586,0.4435264
344,296.7362972,10.417,-100.7029912,0.0395269,0.0547695,0.011,0.122542,0.0505269
344,288.7222666,10.417,-115.0643726,0.0383741,0.0543276,0.033,0.139097,0.0713741
344,278.8058195,10.417,-128.1845114,0.0372948,0.0562334,0.055,0.140389,0.0922948
344,267.1761335,10.417,-139.8131126,0.0370461,0.0556475,0.077,0.139779,0.1140461
344,254.0550697,10.417,-149.7283357,0.0400774,0.0544867,0.099,0.137614,0.1390774
344,239.6929408,10.417,-157.7410265,0.0428112,0.0525167,0.121,0.14121,0.1638112
344,224.363735,10.417,-163.6983258,0.0404405,0.0547216,0.143,0.139962,0.1834405
344,208.35989,10.417,-167.4865852,0.0411355,0.0535133,0.165,0.13936,0.2061355
344,191.9867136,10.417,-169.0335355,0.0478615,0.0495129,0.187,0.154455,0.2348615
344,175.5565591,10.417,-168.3096654,0.0601794,0.046259,0.209,0.178279,0.2691794
344,158.6588244,10.417,-165.1404191,0.0752072,0.0431131,0.232,0.219968,0.3072072
344,143.0830042,10.417,-159.8614242,0.0663115,0.0448565,0.254,0.210645,0.3203115
344,128.3831493,10.417,-152.4865867,0.0449086,0.0469378,0.276,0.189422,0.3209086
344,114.839691,10.417,-143.1565973,0.040415,0.0498037,0.298,0.169696,0.338415
344,102.711,10.417,-132.0494456,0.0394188,0.0503303,0.32,0.184847,0.3594188
344,92.22845711,10.417,-119.3770245,0.0412322,0.0514575,0.342,0.16796,0.3832322
344,83.59203929,10.417,-105.3810876,0.0393854,0.0515145,0.364,0.185037,0.4033854
344,76.9665048,10.417,-90.32863741,0.0322932,0.0540045,0.386,0.162966,0.4182932
344,72.47824995,10.417,-74.50683183,0.0309898,0.0577293,0.408,0.170756,0.4389898
344,70.21289784,10.417,-58.21750579,0.0194806,0.0630854,0.43,0.139159,0.4494806
344,301.519108,2.083,-102.9538836,0.00600914,0.111793,0.011,0.0219631,0.01700914
344,293.1493051,2.083,-117.9528197,0.00644887,0.116249,0.033,0.0224972,0.03944887
344,282.7926304,2.083,-131.6554097,0.00505144,0.114288,0.055,0.0246429,0.06005144
344,270.6466598,2.083,-143.8002473,0.0057019,0.122258,0.077,0.0286394,0.0827019
344,256.9431038,2.083,-154.1556436,0.00557637,0.117328,0.099,0.0265825,0.10457637
344,241.943387,2.083,-162.5240473,0.00737066,0.115668,0.121,0.0312624,0.12837066
344,225.9336614,2.083,-168.745813,0.00751995,0.111066,0.143,0.0280642,0.15051995
344,209.2193468,2.083,-172.7022472,0.00825223,0.0990247,0.165,0.038375,0.17325223
344,192.1193048,2.083,-174.3178724,0.00933743,0.0974745,0.187,0.0435109,0.19633743
344,174.9597553,2.083,-173.561867,0.0124061,0.0893467,0.209,0.0489301,0.2214061
344,157.311868,2.083,-170.2519261,0.0123378,0.0829395,0.232,0.0552683,0.2443378
344,141.0445797,2.083,-164.7385773,0.0135245,0.0782088,0.254,0.0591403,0.2675245
344,125.6921441,2.083,-157.0363435,0.010358,0.0761207,0.276,0.0527818,0.286358
344,111.5474419,2.083,-147.2921615,0.0113909,0.0753715,0.298,0.0654354,0.3093909
344,98.88031369,2.083,-135.6919225,0.0102404,0.0801853,0.32,0.0665496,0.3302404
344,87.9324121,2.083,-122.456926,0.0109906,0.0841258,0.342,0.0659558,0.3529906
344,78.9125919,2.083,-107.8396579,0.0104447,0.0708203,0.364,0.0710418,0.3744447
344,71.99292555,2.083,-92.11897407,0.0091693,0.0687463,0.386,0.0788893,0.3951693
344,67.30542054,2.083,-75.59478031,0.00883025,0.0670558,0.408,0.0772835,0.41683025
344,64.93950111,2.083,-58.58231112,0.00729245,0.0624012,0.43,0.0655062,0.43729245
344,301.519108,6.25,-102.9538836,0.0104132,0.0846061,0.011,0.039265,0.0214132
344,293.1493051,6.25,-117.9528197,0.0104161,0.0850084,0.033,0.0439358,0.0434161
344,282.7926304,6.25,-131.6554097,0.0102082,0.0840848,0.055,0.036173,0.0652082
344,270.6466598,6.25,-143.8002473,0.0102026,0.0901185,0.077,0.0433083,0.0872026
344,256.9431038,6.25,-154.1556436,0.010189,0.0795232,0.099,0.0452973,0.109189
344,241.943387,6.25,-162.5240473,0.0103328,0.0825354,0.121,0.0426736,0.1313328
344,225.9336614,6.25,-168.745813,0.0136716,0.0821111,0.143,0.0472404,0.1566716
344,209.2193468,6.25,-172.7022472,0.0149327,0.0842102,0.165,0.0473941,0.1799327
344,192.1193048,6.25,-174.3178724,0.0153254,0.074798,0.187,0.0578303,0.2023254
344,174.9597553,6.25,-173.561867,0.0202297,0.0683657,0.209,0.0800311,0.2292297
344,157.311868,6.25,-170.2519261,0.0226198,0.069189,0.232,0.0856217,0.2546198
344,141.0445797,6.25,-164.7385773,0.0221751,0.0697009,0.254,0.0841901,0.2761751
344,125.6921441,6.25,-157.0363435,0.0167225,0.0670497,0.276,0.0683596,0.2927225
344,111.5474419,6.25,-147.2921615,0.0152878,0.0668625,0.298,0.0686349,0.3132878
344,98.88031369,6.25,-135.6919225,0.0140901,0.068972,0.32,0.0737873,0.3340901
344,87.9324121,6.25,-122.456926,0.0123679,0.0651756,0.342,0.0786236,0.3543679
344,78.9125919,6.25,-107.8396579,0.013999,0.069581,0.364,0.0810859,0.377999
344,71.99292555,6.25,-92.11897407,0.010178,0.0635868,0.386,0.0844095,0.396178
344,67.30542054,6.25,-75.59478031,0.0110358,0.0655368,0.408,0.0950081,0.4190358
344,64.93950111,6.25,-58.58231112,0.00765886,0.0552792,0.43,0.0871124,0.43765886
344,301.519108,10.417,-102.9538836,0.03558,0.0560127,0.011,0.111071,0.04658
344,293.1493051,10.417,-117.9528197,0.0372122,0.0559004,0.033,0.115633,0.0702122
344,282.7926304,10.417,-131.6554097,0.0305758,0.0595371,0.055,0.105997,0.0855758
344,270.6466598,10.417,-143.8002473,0.0352457,0.0580845,0.077,0.110491,0.1122457
344,256.9431038,10.417,-154.1556436,0.0342315,0.0569392,0.099,0.100243,0.1332315
344,241.943387,10.417,-162.5240473,0.0384689,0.0548037,0.121,0.113824,0.1594689
344,225.9336614,10.417,-168.745813,0.0368512,0.0552679,0.143,0.118826,0.1798512
344,209.2193468,10.417,-172.7022472,0.0400988,0.0546611,0.165,0.108212,0.2050988
344,192.1193048,10.417,-174.3178724,0.0488596,0.0511808,0.187,0.132128,0.2358596
344,174.9597553,10.417,-173.561867,0.0565919,0.0489038,0.209,0.138258,0.2655919
344,157.311868,10.417,-170.2519261,0.0593528,0.0470281,0.232,0.145282,0.2913528
344,141.0445797,10.417,-164.7385773,0.0513633,0.0492107,0.254,0.146382,0.3053633
344,125.6921441,10.417,-157.0363435,0.0342401,0.0551565,0.276,0.126472,0.3102401
344,111.5474419,10.417,-147.2921615,0.0309653,0.0573752,0.298,0.126223,0.3289653
344,98.88031369,10.417,-135.6919225,0.0309359,0.0559458,0.32,0.118575,0.3509359
344,87.9324121,10.417,-122.456926,0.0285579,0.0587162,0.342,0.115062,0.3705579
344,78.9125919,10.417,-107.8396579,0.0246314,0.0619426,0.364,0.121471,0.3886314
344,71.99292555,10.417,-92.11897407,0.0190303,0.074386,0.386,0.0985348,0.4050303
344,67.30542054,10.417,-75.59478031,0.0131508,0.0757651,0.408,0.0686106,0.4211508
344,64.93950111,10.417,-58.58231112,0.00804103,0.0881294,0.43,0.0605475,0.43804103
